Table name: /Users/melissajosefina/Desktop/pm_M28.csv
+++++++
 source_id              ra               dec               phot_g_mean_mag    phot_bp_mean_mag    phot_rp_mean_mag   
 4077190880523142400    276.158052894    24.8625205437    17.992107          17.041023           16.08205           
 4077190880476146560    276.147691667    24.8636313484    16.4171            15.987552           14.779392          
 4077190910544156288    276.163523623    24.8593763677    15.998483          16.397263           14.935787          
 4077190880523147008    276.155449396    24.8645250043    16.979517          16.92059            15.603729          
 4077190876184405504    276.152621052    24.8523259239    15.828917          15.893649           15.077747          
 4077190880476044544    276.153640678    24.8634462446    18.128168          17.364367           16.136755          
 4077190876184406400    276.153448802    24.8532307796    15.848576          16.35317            14.857551          
 4077190876184402176    276.150207656    24.8638839326    17.473652          17.070127           15.879245          
 4077190876184402944    276.150035418    24.8620791782    16.347544          16.503391           15.064104          
 4077190910658050688    276.161400012    24.853412868     15.947305          16.01494            15.3253765         
 4077190876295097984    276.153073054    24.8639508658    16.99054           17.028002           15.72946           
 4077190914882906624    276.160647747    24.8544771389    18.370296          18.10281            16.981789          
 4077190880523148416    276.151600239    24.8611132808    17.133348          16.872385           15.602076          
 4077190876295439616    276.155766622    24.8650974214    15.618396          15.607837           14.67089           
 4077190910657891072    276.157115584    24.8539715682    18.595629          18.158894           17.141523          
 4077190880523167232    276.156854422    24.8582164269    16.255323          16.826212           15.341595          
 4077190876295363968    276.159310175    24.8578887947    17.26141           17.259472           15.912969          
 4077190880476171264    276.14930093     24.8590154739    15.317698          15.86986            14.309746          
 4077189604998438400    276.132160911    24.8975686349    16.505733          16.974861           15.517057          
 4077189604998041984    276.125663775    24.9040490224    18.220413          18.103483           16.977083          
 4077189609212650240    276.128497407    24.9039768578    17.96446           17.654133           16.591228          
 4077189609212653568    276.130618024    24.9018192498    15.446134          15.608981           14.838865          
 4077189604997995904    276.128071691    24.8976337819    15.408983          15.557118           14.827643          
 4077189570514124416    276.119712922    24.9028632195    15.553381          15.734855           15.119111          
 4077189604998402688    276.126654896    24.904710312     17.105179          17.319836           16.028677          
 4077189604873865728    276.133242264    24.9055542902    15.577701          16.221264           14.721955          
 4077189604874054528    276.126212951    24.8979820397    16.406181          16.71295            15.343623          
 4077189609212637440    276.130602718    24.9049494603    13.905375          14.682896           12.997486          
 4077189574853655424    276.116519604    24.904906427     17.73422           17.944183           16.721527          
 4077190326552614784    276.115423444    24.8988650808    17.433338          17.157082           16.645763          
 4077190365127069696    276.118026521    24.8996719499    18.65919           18.468988           17.293701          
 4077190365127078784    276.118400232    24.8969029694    17.809277          18.007635           16.66328           
 4077190330767326080    276.116902882    24.9020793315    15.2035475         15.691064           14.242361          
 4077190365127065216    276.122229581    24.8965394528    17.732035          17.381632           15.953052          
 4077190365127056512    276.123196379    24.8980379096    15.743819          15.844019           15.261751          
 4077190365127086848    276.116718089    24.8970340373    16.671135          17.016895           15.704559          
 4077189540446065536    276.133472232    24.910432163     17.363087          17.806618           16.450079          
 4077189574852870272    276.127797508    24.9125180351    18.476099          18.446693           17.432953          
 4077189501919238144    276.135646505    24.9185478358    18.308678          18.511717           17.3268            
 4077189536279024896    276.136075435    24.9165073879    18.709946          19.149578           17.933138          
 4077189501919281024    276.133703846    24.9184487297    18.685661          18.69922            17.664333          
 4077189501919271808    276.130451844    24.9178696534    18.497955          18.655857           17.585463          
 4077189604998006144    276.124709872    24.9065399583    17.676683          17.56157            16.397234          
 4077189501918923264    276.127774392    24.9174470927    18.702394          18.657543           17.730803          
 4077189501919469056    276.130302887    24.9146472171    18.83701           17.92775            16.873165          
 4077189574852869248    276.128942925    24.9126472798    18.089611          17.868513           16.820103          
 4077189574852900736    276.125766938    24.909109077     17.072311          17.499897           16.13818           
 4077189574805918848    276.11858537     24.906407788     15.788939          15.881962           14.743492          
 4077189574852890752    276.122118903    24.9147408169    18.09489           18.22196            16.932234          
 4077190639958248320    276.094236036    24.8697275379    15.097822          15.751144           14.191637          
 4077190635664646528    276.094780533    24.8651401995    16.178457          16.790697           15.2682            
 4077190640005174144    276.095164107    24.8780620053    18.591986          18.006802           17.07291           
 4077190635665787136    276.094429074    24.8756890644    15.465769          15.772162           14.904041          
 4077190640005242624    276.091488424    24.8663316365    17.803461          17.522326           16.912416          
 4077190635665789440    276.099058433    24.8707545768    15.871484          16.507484           14.937871          
 4077190807575562624    276.098234086    24.856409573     16.38916           16.867466           15.468451          
 4077190708677781504    276.090250544    24.8575367814    17.944637          17.693876           16.173405          
 4077190635776295424    276.098640797    24.8722616003    14.435292          15.19277            13.516104          
 4077190640005194496    276.095956536    24.8728865824    15.844087          16.534164           14.945488          
 4077190640005183488    276.095261156    24.8755964555    18.991604          18.199722           17.055958          
 4077190635665790976    276.099605193    24.867630176     13.761541          14.597211           12.84522           
 4077190704383560704    276.090034091    24.862881255     13.559064          14.389542           12.651415          
 4077190635664084352    276.097954161    24.8654896229    13.352895          14.2485             12.421516          
 4077190640005216640    276.100313106    24.8645438615    17.08603           17.473034           16.043322          
 4077190704385269888    276.092528663    24.8581279799    15.147587          15.816241           14.252366          
 4077190635776340480    276.093747366    24.8727328269    18.165642          17.912432           16.713238          
 4077190708724747776    276.090348692    24.8616868456    15.483565          15.678422           14.990502          
 4077188097383173504    276.110132325    24.9203493728    16.321163          16.809439           15.418475          
 4077188097383196800    276.106010718    24.9153627072    18.442215          18.378654           17.077253          
 4077188093169536256    276.108252703    24.9207064519    18.500664          18.578928           17.499893          
 4077188093169534464    276.105882715    24.9222625341    18.606302          18.23438            17.055117          
 4077189570512593024    276.109564121    24.9121033764    15.018302          15.648762           14.104094          
 4077189574852935168    276.112162622    24.9146204371    18.49191           17.996847           17.182917          
 4077189574852947840    276.110733199    24.9135654045    16.343699          16.769276           15.232422          
 4077190326426896768    276.105713503    24.9042549816    16.064426          16.639963           15.203066          
 4077190330767344000    276.11314153     24.9008611195    14.941529          15.577494           14.104892          
 4077188848958101248    276.100544705    24.910217184     15.325513          15.638681           14.790961          
 4077188849083928704    276.093089678    24.9088904331    18.979727          18.797857           17.668232          
 4077188849083776000    276.102377033    24.916617387     17.99309           17.804972           16.66824           
 4077188853249049216    276.096352859    24.9070061192    18.122103          17.712576           16.695723          
 4077188853297453440    276.09848607     24.9193160025    17.280935          17.705236           16.31054           
 4077188917802909696    276.086080653    24.9068939504    18.228764          17.924389           16.667868          
 4077190326552523136    276.100036167    24.902404308     18.138302          18.402563           17.266428          
 4077189742313036160    276.149326113    24.8877812851    11.63139           12.442321           10.659325          
 4077189746604634496    276.143304889    24.8798568963    12.64547           13.575072           11.665354          
 4077189707953289088    276.141954245    24.8880005425    16.312258          16.422174           15.143833          
 4077189742423712768    276.148769562    24.8800072708    15.5077305         15.580375           14.744753          
 4077189746651636480    276.14787476     24.8782290174    15.666628          16.120008           14.633878          
 4077189742313036416    276.149599855    24.8825389894    15.43065           15.998121           14.478664          
 4077189746651608832    276.148682951    24.8839962757    15.751637          15.7219305          14.282298          
 4077189746651596928    276.150465577    24.8855358727    15.930871          15.993289           15.366091          
 4077189742423728896    276.148160034    24.8856293113    16.903433          17.227339           15.844494          
 4077189707953289472    276.142079645    24.8853285841    16.769571          16.759657           15.404783          
 4077190468206323968    276.131047114    24.8774622345    16.31954           15.848725           15.031638          
 4077190498338062592    276.138969212    24.8753687728    15.030299          15.308337           13.9088            
 4077190502565905024    276.141499226    24.8773694585    15.38935           15.315859           14.4079            
 4077190468206173312    276.137282492    24.8796723331    15.617561          15.797974           14.428635          
 4077190463867516160    276.128404857    24.876723426     12.897667          13.81777            11.917228          
 4077190463867522176    276.133659475    24.8824811089    12.363219          13.285994           11.376633          
 4077190468206280704    276.133006711    24.886673437     16.94576           16.680796           15.230384          
 4077190463977614848    276.127886296    24.8793512315    15.667906          15.584371           14.74051           
 4077190154691758208    276.179124531    24.8650679724    18.839321          18.746878           17.654747          
 4077190158968431104    276.17567754     24.8656083437    15.622076          16.130203           14.591286          
 4077190158968504064    276.175222629    24.8529436887    14.909093          15.657055           13.946484          
 4077190158968470656    276.179404264    24.8555188451    16.191446          16.789919           15.171845          
 4077190154691701888    276.177592982    24.8607699038    18.627342          18.640827           17.242064          
 4077190158968472960    276.172511784    24.86150577      14.178391          14.848346           13.35094           
 4077190158968477696    276.175120169    24.8584185499    13.465253          14.351972           12.530895          
 4077190154691702784    276.178648846    24.8569155593    18.474636          18.576876           17.31011           
 4077190257773638656    276.17819815     24.8531913074    18.524591          18.202427           17.051138          
 4077190257773345408    276.179623298    24.8506865655    18.499538          18.586613           17.402355          
 4077190158968461824    276.175333432    24.86128004      18.242056          18.199818           16.988333          
 4077190158968460160    276.172702671    24.8643149253    18.278719          18.201313           17.065046          
 4077190154691990400    276.17569692     24.8592497028    18.520948          17.970976           16.681643          
 4077190154691681280    276.172766795    24.8573080774    16.571323          16.959978           15.558642          
 4077190158968427392    276.180436856    24.8638509779    13.933877          14.775489           13.016177          
 4077190154628334848    276.180431637    24.8580480085    17.796648          17.935167           16.580393          
 4077190154691754112    276.177542949    24.8660787881    18.811766          18.557732           17.519787          
 4077190910608401920    276.170230299    24.8529755438    18.759516          17.912449           16.674341          
 4077191361559758464    276.143122445    24.8171058543    18.91157           18.308971           17.202503          
 4077191357334717696    276.141707812    24.8169556889    17.641687          17.336182           15.952763          
 4077191189760962688    276.148370846    24.8332941529    14.737259          15.492941           13.830713          
 4077191292840273024    276.144773904    24.8175618911    14.00861           14.811293           13.122147          
 4077191288615290752    276.156527271    24.8258919481    17.182081          17.47288            16.03647           
 4077191189760981760    276.140967354    24.836772913     17.96781           17.914652           16.549795          
 4077190983602525696    276.149951934    24.8332403458    18.54713           18.330582           17.12256           
 4077191189760969600    276.146797075    24.8335899775    18.03294           17.70477            16.674309          
 4077191288614885504    276.150515315    24.8197329998    17.63457           17.16572            16.074379          
 4077191185420645760    276.146261499    24.8345437174    13.423987          14.243736           12.528901          
 4077191292840187520    276.151374191    24.8283388475    18.630323          18.620275           17.324558          
 4077190979377275392    276.156697817    24.8359160181    18.01353           18.019703           16.65653           
 4077191185422035200    276.139509314    24.8278637443    16.200506          16.6                15.103501          
 4077191189761033344    276.138497493    24.8286792869    19.044003          18.34244            17.697117          
 4077191258480561408    276.135611905    24.8198201339    16.56938           17.121124           15.507082          
 4077191357337579136    276.147298174    24.8137244921    18.414427          18.362595           17.209614          
 4077191082456489088    276.154509194    24.8276463927    18.297222          18.315554           16.875507          
 4077191185441960320    276.135070682    24.8316769604    17.206324          17.719442           16.242577          
 4077191082456584192    276.157359467    24.8343143299    18.718784          18.34294            16.999992          
 4077191254255343488    276.137334524    24.8181178864    16.73606           16.745895           15.992376          
 4077190979377274496    276.155279879    24.8338080556    18.212032          18.291164           17.030859          
 4077191292840213248    276.153498767    24.8216651969    18.377657          18.316973           17.113152          
 4077190262047712384    276.185301275    24.8448150953    16.338652          16.849829           15.285748          
 4077190257773408256    276.186757437    24.8441436429    18.977423          18.986105           17.664507          
 4077190296360440704    276.186989942    24.8406391502    17.921839          17.953165           16.395416          
 4077190262000610304    276.185007349    24.8557977433    18.343561          18.150387           16.941084          
 4077190257770902656    276.186254422    24.8572757062    17.089733          17.626669           16.171543          
 4077191017962116352    276.173237576    24.8444011241    18.35352           18.350307           16.987883          
 4077190914835893760    276.166296101    24.8452658093    18.412102          18.726799           17.396156          
 4077191017915138560    276.173659359    24.8346784851    16.794764          17.436478           15.867157          
 4077191013621869312    276.178785748    24.8417559383    15.815359          15.984548           15.241859          
 4077191052274859648    276.182486907    24.8285320586    15.976746          16.635612           15.026824          
 4077191013687591424    276.181578284    24.8367193906    18.511475          18.597021           17.47257           
 4077191116766806656    276.181627586    24.8160878728    18.573645          18.809612           17.394665          
 4077191017962138240    276.17478983     24.836603379     15.514585          16.202885           14.577515          
 4077191052321877248    276.178660328    24.8328580213    16.126177          16.69525            15.14109           
 4077191052321877888    276.183562501    24.8281951736    18.60522           18.710432           17.398197          
 4077191116734203136    276.174246707    24.8200479209    17.23881           17.780762           16.301867          
 4077191013687576832    276.179647158    24.8410321001    17.452518          17.569712           16.166946          
 4077190914835761280    276.164876356    24.8565136277    16.699568          16.978529           15.6361475         
 4077191017962125696    276.173882027    24.8411600206    18.315857          18.197628           16.709251          
 4077191116701160704    276.173444264    24.8271509888    14.051707          14.794257           13.158149          
 4077196996558692224    276.188435215    24.8161184609    15.278914          15.596568           14.669432          
 4077190262047709440    276.181157859    24.8493148657    18.272738          18.376434           17.168541          
 4077190257707596416    276.180992773    24.8473196783    15.661678          16.398125           14.7789135         
 4077191013621884800    276.174114507    24.839985486     14.830634          15.583893           13.934482          
 4077190983602450688    276.159806046    24.8386708133    19.021067          19.195103           17.537205          
 4077191086681656192    276.169299586    24.8321412003    15.991484          16.143677           15.57418           
 4077191189714029824    276.144811455    24.8303156118    18.512753          18.492683           16.968922          
 4077190983602438784    276.161432024    24.8392800729    14.700672          15.484853           13.8042            
 4077190914835888896    276.162926872    24.8490200501    16.919348          17.331202           15.910774          
 4077190979263624704    276.155471031    24.8361677266    15.519791          16.184011           14.589794          
 4077190983555541248    276.149320081    24.8381508456    18.644543          17.970697           16.775785          
 4077190914882948864    276.154999062    24.8495040821    16.028355          16.57345            15.092348          
 4077191013687587328    276.174856429    24.832450986     18.567858          18.817327           17.640688          
 4077190914835918464    276.164345107    24.8437983726    18.402388          18.421099           16.76365           
 4077191017962133120    276.174676768    24.8382409477    18.391588          17.75818            16.693983          
 4077191017962119680    276.17951202     24.8374098989    18.851334          18.876179           17.65443           
 4077190983602466048    276.152227659    24.8427836632    15.022058          15.740608           14.088833          
 4077190914835940864    276.163387147    24.8424907605    17.79269           17.378468           16.556732          
 4077190914835917056    276.159812545    24.8479714662    15.197455          15.766243           14.211728          
 4077190979377692672    276.148513669    24.8460078477    18.266052          18.231058           16.94511           
 4077190914835913344    276.165458968    24.8435317995    17.54534           17.476173           16.218006          
 4077190979377229312    276.150293537    24.841106389     16.75914           17.149954           15.739638          
 4077190979377368832    276.157215585    24.8379581163    18.724054          19.083485           17.540895          
 4077191086634696704    276.162743432    24.8345635104    16.326324          16.368221           15.71646           
 4077191189761172608    276.147064857    24.8293454127    15.908623          16.139645           15.40322           
 4077189639233822464    276.151136591    24.8941831704    12.243234          13.279719           11.219475          
 4077189712244776064    276.150033554    24.8920868378    17.659117          17.658283           16.388523          
 4077189643525279872    276.152542498    24.8930175989    18.136257          17.944178           16.699535          
 4077189677885009664    276.156140732    24.8911766009    16.173744          16.639874           15.197086          
 4077189639358380416    276.153694474    24.8987225425    17.52746           17.595177           16.18966           
 4077189746604508800    276.152392182    24.8907959124    18.098375          17.662657           16.53333           
 4077190158921381120    276.175661434    24.8672113513    17.877668          17.504978           16.944202          
 4077190085972532224    276.180830147    24.8717077795    18.878735          18.515356           17.49084           
 4077190124561684480    276.166666395    24.8687472564    17.443676          17.3015             16.024551          
 4077190124608688768    276.170298174    24.87332612      15.495272          16.112276           14.585278          
 4077190055842119936    276.174685845    24.875528596     17.932106          17.827703           16.583712          
 4077190120331946880    276.171411617    24.8713000789    17.079792          17.41209            16.03317           
 4077190085910441216    276.1803775      24.8733665057    16.691526          17.17919            15.748099          
 4077190055889165568    276.178877669    24.8755172957    15.860103          16.055332           15.4377985         
 4077190055889203456    276.171307796    24.8741218798    15.777936          16.405804           14.893392          
 4077190120270175616    276.167825627    24.8728404183    15.931775          16.501535           15.021871          
 4077190085972534144    276.18194834     24.8710191358    16.934032          17.287575           15.958342          
 4077189742313042048    276.154706305    24.8738740337    12.355889          13.30895            11.379371          
 4077190120270165120    276.155257759    24.8705344815    14.626608          15.192521           13.588374          
 4077190120380856704    276.161201137    24.8759548787    17.3918            17.542213           16.180336          
 4077190124608735488    276.160504995    24.8725141712    15.606277          15.682487           14.902542          
 4077190124608735232    276.162321827    24.8684147856    16.434423          16.254454           15.564555          
 4077189677885010688    276.160956963    24.886435115     15.778962          15.84735            15.194916          
 4077189746604581632    276.15146072     24.8808015606    17.339598          16.972788           16.212189          
 4077189746651606144    276.154834856    24.8792654591    14.413057          15.090467           13.47943           
 4077189742423713664    276.153520966    24.8867559309    16.546501          16.922544           15.530295          
 4077190124608698880    276.163157032    24.8779009021    13.327761          14.188679           12.38751           
 4077189742313042816    276.155079674    24.8862353569    15.193897          15.841622           14.300346          
 4077190124608756224    276.162731662    24.8663741036    15.56707           16.21613            14.681715          
 4077190124608754048    276.161369404    24.8681291518    17.181381          17.491055           16.08926           
 4077189742423770752    276.152324335    24.8852959659    17.983393          17.698807           16.480118          
 4077190876184407296    276.153935299    24.8673572108    12.650932          13.584425           11.630062          
 4077190880523128576    276.155935133    24.866560674     16.86262           16.840092           15.40777           
 4077190189051532672    276.197213925    24.8599303853    18.811968          18.941822           17.554333          
 4077190189051522688    276.191038779    24.858218589     18.847523          18.674946           17.645758          
 4077190193281084928    276.190708834    24.8588555486    17.422417          17.615076           16.237785          
 4077190193280998016    276.1997634      24.8660733332    15.669834          15.946392           15.000387          
 4077190085930456320    276.193234527    24.8695982815    18.153963          18.227842           16.861399          
 4077190085972210944    276.188381114    24.8642649443    17.646713          18.104788           16.665232          
 4077189776732410624    276.197114533    24.8942318013    18.346325          18.673334           17.4273            
 4077189849683558656    276.185065433    24.8914824348    17.270071          17.58519            16.079905          
 4077189884090353408    276.200209446    24.8863789244    17.65532           17.872133           16.487194          
 4077189879749841536    276.200590851    24.8766418249    12.346253          13.438008           11.322326          
 4077189845454066688    276.190993806    24.8872902582    17.955856          17.949738           16.813211          
 4077189879813874304    276.190132488    24.8786528214    18.819206          18.91052            17.554869          
 4077189884091126656    276.187594786    24.8825691127    16.295029          16.899084           15.402358          
 4077189879813781376    276.192304669    24.8847559391    17.34453           17.481794           16.122984          
 4077189849730652928    276.187912668    24.8882311047    18.266079          18.45118            17.222307          
 4077189879813809536    276.197179132    24.8822337582    18.388783          18.434956           17.127954          
 4077189879813809152    276.19692888     24.8860833241    18.395838          18.656122           17.451279          
 4077189879813809280    276.197019212    24.8851060686    18.142939          17.84306            16.493687          
 4077189471773552768    276.171160829    24.8980532014    15.622766          16.291878           14.724781          
 4077190051549021952    276.179413532    24.8846212873    17.236382          17.802408           16.34733           
 4077190051548533888    276.174337004    24.8841842415    11.7048645         13.037598           10.563946          
 4077190055842115456    276.168952307    24.8806853866    16.637651          16.990269           15.612981          
 4077189677884996352    276.16454002     24.8855830126    18.277636          17.801435           16.825253          
 4077189677932884224    276.168360275    24.8863083594    17.163712          17.467127           16.022655          
 4077190051612615808    276.167935934    24.8768041324    17.751951          17.36437            16.331491          
 4077190055889152384    276.171978696    24.8850037931    17.319237          17.793844           16.306677          
 4077190120270174720    276.165457562    24.8780088351    15.871818          16.318443           14.808262          
 4077189849688541056    276.179997804    24.893680749     16.973335          17.431631           15.929346          
 4077189433199782144    276.159405582    24.9153803724    18.110065          18.480766           16.915157          
 4077189643525201024    276.159519933    24.9013320077    17.962755          17.80046            16.544518          
 4077189437413770240    276.169642877    24.9108178153    14.277356          15.092786           13.34917           
 4077189437413775104    276.167895956    24.9114198645    18.364538          18.424753           17.117477          
 4077189467433404800    276.164511719    24.9029141526    15.668887          15.892766           15.15337           
 4077189437366705536    276.161540418    24.911992282     17.062727          17.135714           16.61239           
 4077189433135001728    276.168251087    24.9162623871    17.35071           17.795687           16.376904          
 4077189540493109504    276.140618293    24.9066001932    18.55276           18.434828           17.38106           
 4077189639358473344    276.1480478      24.9049034891    18.246288          18.14463            16.857916          
 4077189639358255488    276.142871046    24.9010899173    16.40733           16.868467           15.462262          
 4077189604998454912    276.137229662    24.9033796072    18.334297          17.956205           16.79832           
 4077189433073629952    276.157486261    24.9110685736    15.679347          15.992086           15.119521          
 4077189639358177664    276.15213055     24.9042314155    16.500238          16.212927           14.861957          
 4077189540493044096    276.150712777    24.9131945678    13.871685          14.746576           12.944968          
 4077189540493126656    276.141319314    24.9021124465    14.700629          15.396382           13.807321          
 4077189639358182912    276.153791943    24.9041700573    17.115532          17.515882           16.091442          
 4077189330120562816    276.153576506    24.9134678673    18.382248          18.584808           17.34339           
 4077189604873630848    276.136909102    24.8998363058    15.506514          16.086237           14.614398          
 4077189089509293056    276.068218342    24.9049266708    17.894505          18.219774           16.857248          
 4077188887657257344    276.082650799    24.9116928202    15.051758          15.620129           13.972982          
 4077188883317805056    276.070040969    24.9141835819    16.130785          16.722383           15.238041          
 4077189918450067456    276.214014074    24.8808536406    18.856588          18.784618           17.661266          
 4077189815370817536    276.211966823    24.8934536173    18.618835          18.714817           17.50884           
 4077189811064097792    276.207541705    24.8829114447    18.077255          17.931597           16.724924          
 4077189914173951488    276.212821191    24.8827881921    18.487215          18.255795           17.269957          
 4077188711519062016    276.081390183    24.9284069828    15.50111           16.20197            14.669433          
 4077188711519059456    276.075739643    24.9300252199    15.241933          15.898393           14.376506          
 4077188780238555520    276.056889397    24.9232227531    16.199492          16.344988           15.870539          
 4077188883317802496    276.081805124    24.9158265943    15.224897          15.926815           14.365522          
 4077188814721826304    276.084709323    24.9283420123    18.446962          18.691675           17.39384           
 4077188750218319360    276.059491406    24.9281672641    15.912719          16.566128           15.056747          
 4077186963512513152    276.227073257    24.8854994665    18.830343          19.110256           17.798927          
 4077186856155019776    276.219972763    24.8943004389    18.888721          19.175108           18.026497          
 4077186959236461952    276.231137475    24.8841752277    17.93325           18.27931            17.1665            
 4077189918450043264    276.215979535    24.8863207293    19.03744           18.964287           17.884422          
 4077189914173954560    276.218371084    24.8787043135    18.34588           18.814068           17.504898          
 4077194930702147328    276.381165907    24.7824390348    18.499401          18.652905           17.56878           
 4077194002986589824    276.394314182    24.816524777     18.568716          18.657448           17.311716          
 4077193693749004928    276.402731308    24.844496155     19.017899          19.362812           17.872698          
 4077193625026960384    276.409588885    24.8596600078    19.32884           19.323484           17.940228          
 4077180190366821120    276.402487964    24.9050540837    18.922878          19.598251           18.134014          
 4077180396527689472    276.410687993    24.8762803789    18.827398          19.260382           17.9203            
 4077180229001505024    276.390634377    24.9143507554    18.861824          18.927372           17.615145          
 4053220663920247040    275.868091427    24.8590866916    18.892282          19.19265            17.812912          
 4053220595200782208    275.878519436    24.8752386456    19.046362          19.161858           17.947702          
 4053220663731794048    275.863820699    24.8660877285    18.425533          18.40917            17.250753          
 4053217438265786752    275.875130449    24.9105842191    18.552591          18.835848           17.502523          
 4053217537187613568    275.88914968     24.8982038708    19.297039          19.013664           17.78918           
 4053217399529732992    275.868909662    24.9268382431    15.308059          16.35243            14.265221          
 4053217227949965568    275.88739836     24.9178414154    19.448378          19.40039            18.220152          
 4077236883905086080    275.910066358    24.8608598354    18.547625          18.750765           17.452442          
 4053217262309747200    275.919609998    24.921979523     19.09053           19.107681           17.9257            
 4053217369546194560    275.903449179    24.9041869311    17.96337           17.916796           16.943523          
 4077236609104904064    275.934029689    24.8869374438    18.636478          18.690044           17.25002           
 4077236506039715328    275.933208173    24.907882615     19.424664          19.582174           18.760958          
 4053216540563145728    275.940516456    24.9208395144    18.782173          19.20751            17.620737          
 4077235788715580288    275.95317251     24.9081080021    18.745773          18.430716           17.306787          
 4077239735764618112    276.051518065    24.7217588372    19.365253          18.23723            17.409945          
 4077242690769826560    276.038097599    24.7107255795    19.698082          19.537546           18.659227          
 4077242660664593792    276.024268044    24.7213379252    18.815413          19.315502           17.794611          
 4077242656409960832    276.018907407    24.7134970051    19.264318          19.112732           17.970982          
 4077239460972846976    276.078511024    24.7505721345    19.148853          19.333223           18.308788          
 4077239392167240320    276.090487668    24.7606092872    18.844952          18.774845           17.488974          
 4077238533257752960    276.093189776    24.7800319734    18.582275          18.950903           17.787998          
 4077243274887421952    275.963690822    24.6982147169    19.150059          19.396881           18.111057          
 4077242454506284672    275.979699866    24.7267085315    18.973543          19.226332           18.077036          
 4077243279096459776    275.969844226    24.7077370222    18.902382          18.557447           17.465378          
 4077243725772856576    275.973608075    24.6844120819    19.25124           18.971197           17.804625          
 4077239190330914944    276.013029905    24.763302597     19.163551          18.593018           17.871294          
 4077239186094600832    276.005253081    24.7655593687    19.017136          19.046156           17.76142           
 4077239533928261504    276.033757265    24.7558029014    18.454142          18.76112            17.302097          
 4077240564719570560    275.939307222    24.78794944      17.3703            17.314735           16.091246          
 4077240560364909440    275.9433729      24.7848936517    16.446518          17.266605           15.506729          
 4077240800916087040    275.951210699    24.768660683     18.31666           18.632536           17.382004          
 4077240491761337728    275.95650612     24.7953481903    17.948978          18.36791            17.030901          
 4077237502461420416    275.989696041    24.8171411592    19.110493          19.500648           18.15307           
 4077239117375092480    276.021848645    24.7719708215    15.676092          16.404236           14.794946          
 4077239946200447360    275.916912236    24.8401064331    15.858349          16.597908           14.809707          
 4077237708620522496    276.057741971    24.8399687731    18.415184          18.607635           17.086674          
 4077237914778937728    276.05789161     24.8316296651    17.852707          18.243935           16.877697          
 4077237712817947136    276.060967542    24.8367784826    16.10048           16.622545           15.153847          
 4077238120940751744    276.064190524    24.7897803658    18.633703          18.883371           17.74637           
 4077238430178197120    276.077654837    24.7982114013    19.184978          19.193638           18.01066           
 4077238120940532736    276.066769711    24.8045765342    18.916502          19.042532           17.925562          
 4077237914778946176    276.04975548     24.8248305925    18.043684          18.40166            17.04209           
 4077237678459138304    276.054060674    24.8470175944    19.120996          18.027002           17.500263          
 4077190635686058368    276.095168512    24.8693577913    17.948559          17.49619            16.884945          
 4077190640005211264    276.0966344      24.8690314982    18.542366          17.8619             16.775385          
 4077190429617930752    276.112468096    24.8811821667    17.466267          17.104555           16.278769          
 4077190532697676672    276.113128709    24.8701690665    16.3646            16.470997           15.540164          
 4077190738745007104    276.108297841    24.8606497009    15.855024          16.527596           14.967308          
 4077190360788288512    276.117900339    24.8825150294    16.012281          16.485384           15.033826          
 4077190846116726144    276.113233587    24.8399044649    17.839998          17.724442           16.4337            
 4077190532586972032    276.110297806    24.8713850546    14.201984          14.937978           13.308364          
 4077190433846655360    276.109828067    24.8816456031    17.97028           17.765942           16.155468          
 4077237644142240000    276.064978258    24.8501234038    17.938347          18.267138           16.969883          
 4077237777226837376    276.095000802    24.8337791253    16.62308           17.382788           15.6250725         
 4077237777340400512    276.092930294    24.8243923311    18.522135          18.296103           17.147055          
 4077237811618547328    276.074383166    24.8279767054    18.104012          18.35599            17.186605          
 4077237850256903680    276.080133019    24.8183434791    18.183094          18.091164           16.162292          
 4077237850300714880    276.086711972    24.8175374221    17.408836          17.80597            16.438856          
 4077238052221080448    276.080973043    24.8135974775    18.854738          18.85513            17.814035          
 4077238189660405760    276.114915714    24.8048644654    18.731766          18.868225           17.851473          
 4077236299867576192    275.988384317    24.8691605644    17.91012           18.216728           16.927063          
 4077237158750498176    275.970482033    24.8429101871    16.445026          16.884233           15.734937          
 4077237369219966336    275.965091139    24.8379450333    18.04901           18.09416            16.925083          
 4077236746543912448    275.945966845    24.8608377794    19.372532          19.365353           18.476496          
 4077236682068845568    275.961963558    24.8759663366    19.01445           18.998543           17.842823          
 4077236475911304960    276.023809603    24.8377238658    18.023886          17.982964           16.86594           
 4077236265507845120    276.004010632    24.8734609872    18.550518          18.532017           17.308321          
 4077189123961593600    276.074013745    24.895311319     18.506973          18.373127           16.876507          
 4077188883339364352    276.076930559    24.908952585     18.322302          18.512232           17.326893          
 4077188922017022848    276.085354857    24.8990046285    15.626848          15.816898           15.097788          
 4077188849083770752    276.097137296    24.91137334      18.206717          18.371965           17.440098          
 4077188849083774592    276.101481854    24.9156643177    18.487131          18.7722             17.588087          
 4077189128127033984    276.079236466    24.891746129     18.229736          18.384901           17.117947          
 4077188848958063488    276.104920173    24.9151215539    16.001013          16.566462           15.145998          
 4077188818937721984    276.085618878    24.9291806659    17.988798          18.157454           17.028774          
 4077190635666178432    276.092573681    24.8733357799    17.156355          17.449203           16.099308          
 4077236128069523712    276.054698112    24.8678292175    18.19305           18.106207           16.72134           
